,Adj_Close,atr,bullish,gap,r2,rank_score,slope
BPFH,14.15,0.2747499999999999,False,False,0.8351249773405317,0.4156783760843744,0.4977439154174368
BRC,44.1,1.2854350000000008,True,False,0.16309781426859005,0.19874775239617012,1.2185801096565994
BRKL,17.35,0.31750000000000006,False,False,0.21178239102382257,0.18881276731291216,0.8915413901983633
BRKS,34.14,1.734168462703001,True,True,0.05973457005505412,0.07201336488039911,1.2055559253884023
BRS,12.28,0.3988499999999999,False,False,0.45375814791061064,0.18313411657650877,0.40359411157634084
CACI,188.4,3.3901549999999974,True,False,0.879961385495857,1.5142482264421269,1.7208121303968924
CAL,34.69,1.1728507160226964,False,False,0.22483541141207278,0.27338853086567694,1.2159496102000462
CALM,49.1,1.2688849999999992,True,False,0.0675220333236114,0.07557864398045211,1.1193182471005867
CAMP,22.61,0.44462500000000027,True,False,0.3078128634992169,0.3764267074374474,1.222907656159097
CASH,82.95,2.219270054472479,False,True,0.9310801849298437,0.3568120272148415,0.3832237362475146
CATM,33.12,1.178475000000001,True,True,0.5243398764138014,1.368393778629482,2.6097457778503297
CATO,20.99,0.5996066384180793,False,False,0.012931949762777117,0.011603368765511426,0.8972636747252272
CBB,15.15,0.5762500000000002,True,False,0.03362460145799695,0.027833930127028648,0.827784685025877
CBL,4.24,0.16525000000000004,False,False,0.2859806945881852,0.1622868914606083,0.5674749888075588
CBM,63.0,1.8694599999999988,True,False,0.8630894154188717,2.9701957310812634,3.4413534426670935
CBU,62.45,0.901685548094941,True,False,0.7234214276337472,0.9688138195833296,1.3392108424991516
CCMP,104.99,2.6041900000000004,False,False,0.04379182558033767,0.040084229333972834,0.915335882959181
CCOI,55.45,1.0229999999999997,True,False,0.3069894172383001,0.37230311735346977,1.2127555428546581
CCRN,8.8,0.29622499999999974,False,True,0.6981690239133665,0.25086368323396463,0.3593165474856322
CDR,4.38,0.14807499999999982,False,False,0.04844837346827224,0.05391571453332733,1.1128488053089238
CECO,14.67,0.34597999999999984,False,False,0.006480812204296527,0.006096196257805349,0.9406531258171326
CEIX,42.16,1.7692599999999996,False,False,3.667203308899136e-05,3.677855202067976e-05,1.0029046366594923
CENT,38.28,0.7475249999999999,False,False,0.3150309437367719,0.24952447753503226,0.7920633909014526
CENTA,35.34,0.7473249999999997,False,False,0.37903737371255525,0.28538899645830934,0.7529310201340077
CENX,11.89,0.7142299999999998,False,False,0.8506928148850348,0.23585448327143355,0.2772498828537862
CEVA,28.95,0.7998750000000003,False,False,0.6936583726521848,0.41984883246481874,0.6052674472298772
CHCO,76.85,1.078069999999999,False,False,0.5156934607568501,0.647919082917734,1.2564035269456877
CHCT,29.45,0.4998300000000002,True,False,0.743446354208269,1.1802280305013342,1.587509339202039
CHS,8.33,0.3395837840185293,False,False,0.0005892128171264277,0.0005797511097614212,0.9839417828499539
CHSP,32.26566831683169,0.5161864975247534,True,False,0.5449172442590831,0.6469613631992626,1.187265350867961
CHUY,25.05,0.9582949999999999,False,False,0.17131933970356783,0.13177228251071457,0.769161746354608
CIR,47.95,1.177999999999999,True,False,0.0028015299244312786,0.0026788098536254953,0.9561953382201706
CJ,22.62,0.8924500000000002,False,False,0.6138406699651846,0.2904763141888385,0.47321125562650246
CKH,49.38,1.0889999999999997,False,False,0.42992891356452834,0.3250881401108925,0.7561439341578495
CLD,2.47,0.0962,False,False,0.7597499650870929,0.15477797438390223,0.2037222527100208
CLDT,20.58063431042768,0.31422634078504463,False,False,0.4118976216443622,0.49518281059630226,1.2021987614773109
CLW,30.85,1.0107499999999998,True,False,0.5045082359373801,1.0400089803376897,2.0614311249158206
CMO,7.920273291925465,0.09854477018633565,False,False,0.7507654312661213,0.5352147162680084,0.7128920618593222
CMTL,33.96,0.7929999999999996,True,False,0.5817523056826914,0.8180569591515449,1.406194614375525
CNMD,79.62,1.8791363561988668,True,False,0.83030758514229,1.2829485690199263,1.5451485593740144
CNSL,13.06,0.34499000000000013,True,False,0.18559048108886178,0.2387295181295443,1.286324151588568
COHU,22.94,0.8110250000000008,False,False,0.0026302923640630915,0.0025573230549986396,0.9722580994944098
COKE,177.99,4.70699,True,False,0.8923396039891717,2.9534713688372127,3.309806440993795
COLB,39.79,0.6184999999999988,False,False,0.3003289385357101,0.26731945207072005,0.8900888917800204
CORE,33.29,1.1855000000000004,True,False,0.9153648766404161,7.522003854289642,8.217492331470044
CORT,14.32,0.5857450000000001,False,False,0.5657364193179198,0.21617608891012544,0.38211449984209633
CPF,27.2,0.3932156019656016,False,False,0.6483830837782787,0.5299239214916599,0.8173006587458609
CPS,121.04,3.4102099999999993,False,False,0.001456429449523844,0.0014787609432157362,1.015333041843663
CPSI,26.9,0.6167499999999997,False,True,0.6224230543790658,0.28528292266107014,0.4583424740680126
CRAY,21.65,0.6999999999999998,False,False,0.7364320311127149,0.35134408614418583,0.4770896312227499
CROX,21.38,0.7220549999999998,True,False,0.5635477868670317,1.0029962820456462,1.7797892306909222
CRR,7.98,0.37752499999999994,False,False,0.4666308281572844,0.26057238876377686,0.5584122887739156
CRVL,60.6,1.3980200000000003,True,False,0.832603162923298,1.3115285362051734,1.5752144534262305
CRY,35.35,0.828384999999999,True,False,0.921983034360282,2.1079351754902222,2.2863058179295166
CRZO,26.28,0.8626799999999994,True,False,0.23772415808151848,0.16342454053965144,0.6874544928816666
CSGS,41.62,0.7850625684128214,True,False,0.3409656508959754,0.2592432970863586,0.76032086048882
CTB,29.3,0.7871509670177869,True,False,0.6825838804763339,1.1396832433303719,1.6696603537356551
CTRE,17.24529327610873,0.29920336766809685,True,False,0.8213465706210501,1.2767849248314747,1.5545020463968713
CTRL,33.93,1.2770500000000016,True,False,0.7674790144572772,2.8477004692608237,3.71046037170746
CTS,36.207403055229136,0.7749033490011754,True,False,0.3744414772213634,0.49379502519711027,1.3187508735982982
CUB,71.05,1.5735026663198284,True,False,0.3630490369033277,0.4788134862472681,1.3188672536673498
CUBI,24.04,0.42359500000000044,False,False,0.8536465368233996,0.36393089681436663,0.42632504334713395
CUTR,29.5,1.3163999999999993,False,True,0.7076904584754975,0.23770383458546707,0.3358867308986011
CVBF,23.08,0.3521249999999997,False,False,0.2563862199885004,0.29028667510939077,1.1322241699355404
CVCO,248.85,6.678620000000002,True,False,0.7616311848641604,1.6611242156823602,2.181008667572649
CVGW,99.2,3.0882499999999977,True,False,0.6753287734597692,1.0747085603298148,1.5913857110278118
CWT,41.75,0.7025000000000002,True,False,0.5481140682721463,0.6462138667625448,1.1789769760875588
CYH,3.49,0.19800000000000006,False,False,0.3210549888178361,0.1398499473990428,0.4355949985826026
CYTK,9.0,0.48579,True,False,0.3219130123628893,0.18795988364580585,0.5838840818087856
DAKT,7.93,0.1893094629156012,False,False,0.4098095160854426,0.2780919641616386,0.6785883520178148
DAR,18.77,0.3381249999999998,False,False,0.0815533318518703,0.08909691623191256,1.0924987883234993
DBD,4.75,0.35625000000000007,False,True,0.7575984130317798,0.015978667855501,0.02109121083234202
DCOM,17.7,0.3067500000000004,False,False,0.6743409690489519,0.43145061461667994,0.6398107699509504
DDD,19.19,0.8339699999999999,True,True,0.6709673645597235,2.75194272856968,4.101455411881998
DEA,19.31,0.3269320188492058,False,False,0.03896935481829733,0.04023577277327878,1.032497791171714
DF,7.4,0.16567000000000004,False,False,0.632176258388796,0.2334609994200234,0.3692973222610997
DFIN,20.8,0.40899,True,False,0.7473109792751833,1.6468319317114815,2.2036768860384512
DGII,13.25,0.31776499999999996,True,False,0.1882239273201071,0.23106838270785085,1.227624914630962
DIN,80.62,3.0331153064395813,True,False,0.6096758863608195,1.1977639901530939,1.9645913787120506
DIOD,34.06,0.9453750000000017,False,False,0.018863488220357327,0.02007370026052868,1.0641563228409314
DNR,6.15,0.27338,True,False,0.5965492971686921,1.2531899549365393,2.100731592316607
DORM,78.42,2.1555499999999994,True,False,0.9117276835098046,1.7552692613077556,1.925212202124473
DPLO,19.12,0.72735,False,False,0.6578388859831987,0.23171268709511597,0.35223318662410896
DRH,11.585372498935714,0.18624648786717826,False,False,0.4648994184639573,0.39613821735483107,0.8520944566110332
DSPG,11.85,0.2687999999999999,False,False,0.07064155436139063,0.0641066341147143,0.9074918395305298
DSW,32.66,1.1509786821705421,True,True,0.803289890951616,1.7518314269145001,2.1808209547355264
DXPE,40.4,1.373545,False,False,0.47525544689624855,0.746068563866007,1.5698264348959239
EBIX,80.95,1.595399283667625,True,False,0.22866070375540604,0.26536260312569876,1.1605081186558055
EBS,66.45,2.0484750000000007,True,False,0.7962797374900574,1.5209703628886135,1.9100955245738684
ECHO,33.15,1.2216800000000003,True,False,0.8328029558968264,1.6703565196857042,2.0057043600270794
ECOL,75.7,1.7379300000000022,True,False,0.963869424031194,2.0222780271340755,2.0980829733931134
ECPG,37.9,0.9012500000000007,False,False,0.07818186173034092,0.06951293513775955,0.8891184425553643
EE,58.65,0.935875469694496,False,False,0.6212366664685329,0.8579940372574565,1.3811065630346464
EFII,34.62,0.73525,True,False,0.033771001985116955,0.03249223782175714,0.9621342545914577
EGHT,21.45,0.6625000000000003,True,True,0.4659062778759045,0.728989925760516,1.5646707511305196
EGL,35.0,1.0626600000000004,True,False,0.689973479957364,1.162760800888593,1.685225352372158
EGOV,14.8,0.5483017035265989,False,False,0.09960281285371941,0.11197971516375313,1.1242625780881401
EGP,94.15217558065204,1.4507701139995697,True,False,0.5400987570002582,0.6385655047807672,1.1823124873076905
EGRX,68.69,2.939255,False,False,0.01633220229077481,0.018012353089436217,1.1028734991612512
EHTH,27.91,1.2309749999999995,True,False,0.8115906182742205,2.282761363027108,2.8127005310647983
EIG,45.85,0.8149999999999998,True,False,0.8510814313378912,1.384761289039522,1.6270608640382291
ELY,23.5,0.4324799999999998,True,False,0.6991278240721501,1.3756406486622537,1.9676525540775605
ENDP,16.29,0.58969,True,False,0.9289135656097318,20.187254272406356,21.732112674181472
ENSG,36.90571314422693,0.8761735916899738,True,False,0.03168054977407819,0.03333581907490491,1.0522487555497253
ENTA,87.09,3.2217450000000007,False,False,0.35045035725656337,0.1770159863596293,0.5051100182786704
ENVA,30.45,1.0422500000000001,False,False,0.1694897193621534,0.1315366242455323,0.7760743527132424
EPAY,70.95,1.8253749999999997,True,False,0.9577207888839505,3.164589841593449,3.3042927315811985
ERA,12.64,0.468895,False,False,0.2070995933698756,0.1645671476221728,0.7946280576623793
ESE,67.15,0.9474999999999987,True,False,0.8944555370180098,1.69675677938507,1.8969716315266165
ESIO,17.63,0.6904999999999996,False,True,0.05322884848206111,0.06901996373574094,1.2966646039506504
ESND,12.81,0.3956950980392161,False,False,0.02300648815022932,0.02535608925227269,1.102127760077974
ETH,21.4,0.5337500000000006,False,False,0.6148243625590888,0.43696436921380233,0.7107141418323466
EVTC,23.75,0.6282449999999999,True,False,0.7022801156328273,0.9968234678625039,1.4194100696760614
EXLS,65.8,1.11369,True,False,0.6900905267573317,0.9946049920826798,1.4412674185751135
EXPO,52.5,1.235024989677176,True,False,0.5922767896659659,0.762196950418807,1.2868931616392958
EXPR,10.92,0.5002149999999996,True,False,0.5057433002972154,0.7799304766724413,1.5421469275304123
EXTN,25.47,0.7580000000000003,False,False,0.17070197704685275,0.14303447667187752,0.8379192739672763
EXTR,5.75,0.22920499999999994,False,True,0.7714218485052181,0.17219795898322,0.22322152181311364
EZPW,10.45,0.2880949999999999,False,False,0.8620250903533277,0.4691416003600788,0.5442319552065318
FARO,64.95,1.4702499999999987,True,False,0.7204030696512791,1.5467584356774577,2.1470736325793105
FBP,8.93,0.21800000000000014,True,False,0.7149789678787457,1.0659780089727988,1.4909221905301968
FCF,16.15,0.2377049999999999,False,False,0.4510435733930045,0.5594785833968443,1.2404091675403563
FCFS,82.45,1.5035000000000003,False,False,0.7062923754523383,0.417406758334629,0.590982959524807
FCN,72.56,1.518995000000001,True,False,0.6986472406649652,1.5479431004270343,2.2156290189505623
FCPT,24.9883870967742,0.3624948387096783,True,False,0.8327479748109063,1.509614083213736,1.8128102725876059
FELE,47.1,1.0912499999999998,False,False,0.4776543201760721,0.5842953617299986,1.2232598702647903
FF,17.31,0.6611119979852256,True,False,0.448406952566732,0.7010639421005805,1.563454665650502
FFBC,29.75,0.5482296331738441,False,False,0.38354969292614566,0.33167179352002946,0.8647426908092831
FFIN,60.05,0.8581307792844299,True,False,0.7948982055424187,1.335327299730517,1.6798720772294646
FIX,54.65,1.030505000000001,True,False,0.783036431155169,1.6380143716847695,2.0918750475866115
FLOW,53.21,1.14,True,False,0.5755254058745529,0.8390788378724298,1.4579353566457907
FMBI,26.957718702865762,0.40556080316742127,True,False,0.3867685196442089,0.43502791418281495,1.1247759113978568
FN,45.95,1.2237500000000001,True,False,0.8440577879230733,2.0441771096669537,2.421844971891022
FNSR,18.58,0.7644999999999996,True,False,0.5432781683466834,0.8264097979970758,1.5211540719775747
FORM,13.35,0.53,False,False,0.00042654002721731477,0.00043015612050487643,1.0084777349294802
FORR,45.65,0.9477637830687833,True,False,0.7082482418007434,1.0841686672263724,1.5307749504182877
FOSL,22.21,1.4581300000000001,False,False,0.012568359868142087,0.011074561455246334,0.8811461138471862
FOXF,71.0,2.033399999999997,True,False,0.9495321023410077,6.348493606878627,6.685917823343562
FRAN,3.93,0.41042999999999996,False,True,0.09702839164085031,0.05156586994208292,0.5314513522284643
FRGI,26.0,0.9598350000000002,False,False,0.31697232124861396,0.4544191826791369,1.4336241754140984
FSB,40.2,0.6375,True,False,0.5749742641450428,0.745655311020875,1.296849889672238
FSP,7.91,0.18325000000000014,False,False,0.16978428970239323,0.20154398830125353,1.187059112798542
FSS,26.73,0.43949500000000014,True,False,0.5730345098459402,0.8203539210280981,1.4315960154802012
FTD,2.68,0.22372500000000003,False,False,0.8508271309472825,0.09970637795583366,0.11718758644288167
FTK,2.4,0.150475,False,True,0.7371447209929886,0.16052004543539353,0.2177592009601061
FTR,6.49,0.289865,True,False,0.377926696050683,0.12454081767274364,0.32953696834383384
FUL,58.2,0.9262949999999996,True,False,0.7336692847026182,0.984037715291002,1.3412551619765123
FWRD,68.75,1.2726649999999988,True,False,0.6836163283021823,0.9929240877021835,1.4524581210167882
GBCI,43.87,0.6667449999999999,True,False,0.7963775118394837,1.3234505644250107,1.661838192000282
GBX,59.75,1.194749999999999,True,False,0.7843774421731828,1.5194972632312242,1.937201634740197
GCI,10.21,0.2262683673469387,False,False,0.30048011653194484,0.2555861155418896,0.8505924401647307
GCO,45.9,2.1862500000000007,True,False,0.2629846301210098,0.36869372938075934,1.4019592293705854
GDOT,86.49,2.1116850000000023,True,False,0.8712370463856216,1.5566387016472105,1.7866993926681816
GEOS,13.33,0.44735000000000014,True,False,0.16766690079168278,0.22614868246469905,1.3487974155714655
GES,22.33,0.9561100838597261,False,False,0.008299853674181845,0.008641075002378292,1.0411117281811697
GFF,16.95,0.47250000000000014,False,False,0.4879056718096584,0.25293409522960814,0.518407778067976
GHL,27.15,0.771247226277372,False,False,0.014913418248252541,0.016199186002170074,1.0862154961736012
GIFI,9.5,0.3564999999999999,False,False,0.25163550493309905,0.20015117443666597,0.7954011676129689
GIII,45.47,1.8716149999999998,True,True,0.13862638824017992,0.17023845148542446,1.2280378479635092
GLT,19.76,0.4680000000000003,True,False,0.01987085805896538,0.02191305795755965,1.1027736141305113
GME,15.52,0.7980179841082996,True,False,0.5644043597895051,1.0363087610203636,1.836110481865972
GNBC,22.7,0.5299999999999997,False,False,0.19596795652726984,0.23341570051008892,1.1910911592202476
GNL,20.34,0.3543971746880558,True,False,0.7700777799867532,1.181591776249552,1.534379782091463
GOV,11.35,0.6257550000000003,False,True,0.12072255669992771,0.16963378223317366,1.4051539900270786
GPI,69.15,2.001295957983195,False,False,0.1846390474551688,0.2346613304926061,1.2709193083850963
GPMT,19.2,0.21038999999999994,True,False,0.8600280772823063,1.0662574990142644,1.2397938243872737
GPRE,17.75,0.57813,False,False,0.4292515960133023,0.23786985238004935,0.5541501874175393
GTLS,75.07,1.8109900000000003,True,False,0.5620278710729019,1.0104692489095577,1.797898824804878
GTY,27.89,0.4795914065271374,True,False,0.7186186215478275,1.0840056961714526,1.508457565205617
GWB,43.28,0.7046850000000002,True,False,0.011866894351843627,0.011557462821968421,0.9739248095836353
HA,39.05,1.041500000000001,True,False,0.3191216345117259,0.4241822027098991,1.329217943367963
HAFC,25.25,0.5562499999999997,False,False,0.6940142459175163,0.4047194327408828,0.5831572408226672
HAYN,35.18,1.096722379707113,False,False,0.42585114718811823,0.2957484730443306,0.6944879096772394
HCI,42.66,0.9196199999999994,True,False,0.1722656486477686,0.15680839294204849,0.910270818198203
HF,43.98,0.9665200000000009,True,False,0.7762263394811281,2.292375924673937,2.9532313039084523
HFWA,36.35,0.5520000000000007,True,False,0.8380097021163438,1.2415917027180783,1.481595856924463
HI,51.95,0.7547324546715781,True,False,0.8308618115717396,1.2103926026902447,1.4567917141366113
HIBB,19.5,0.9200000000000003,False,True,0.41446746402265544,0.21752187597902092,0.5248225611434987
HLIT,5.5,0.19124999999999986,True,False,0.8543923586586047,2.3700108896765553,2.773913958450507
HLX,9.73,0.3063500000000001,True,False,0.6477147755186987,1.3240757350865378,2.044226540958866
HMN,45.6,0.7493022245052459,True,False,0.2832293939496686,0.31583349969041496,1.1151155439274085
HMST,27.9,0.6608049999999996,False,False,0.18344407041823307,0.20797022081414004,1.1336982456832208
HMSY,32.27,0.6779999999999997,True,False,0.8798237998772438,3.960174457716628,4.501099490908482
HOPE,16.67,0.26975000000000016,False,False,0.6175572495520718,0.4889264242519603,0.7917102820938297
HPR,5.09,0.27773000000000014,False,False,0.609442321574738,0.24509543589485538,0.40216346521776386
HQY,92.29,3.162439999999999,True,False,0.7391785036309573,1.4319077508369336,1.9371609750597247
HSC,28.45,0.7139999999999999,True,False,0.41873241320726934,0.6966585967101787,1.66373219444404
HSII,35.0,1.1800000000000004,False,False,0.10683993970457673,0.13882463919894145,1.2993702503277862
HSKA,109.43,3.9982450000000016,True,False,0.0037072771547025374,0.003781604319640299,1.0200489906300856
HSTM,30.29,0.7092150000000004,True,False,0.7309016601814629,1.0635610073529145,1.4551355747213126
HT,23.04,0.39447500000000024,True,False,0.7746392982687202,1.1513493317450607,1.4863037988367855
HTLD,19.89,0.5052529394387015,True,False,0.5891498383643231,0.7929871232060606,1.3459854718922744
HUBG,46.85,1.2884199999999992,False,False,0.008171675838658188,0.007894337563638967,0.9660610283012938
HVT,21.2,0.516,True,False,0.3635594984972156,0.4523019054367173,1.2440932152957664
HWKN,41.7,1.0018149999999995,True,False,0.8060768719695309,1.647251792460122,2.0435418131217475
HZO,21.55,0.8315699999999999,False,False,0.0663058170505999,0.05366040184367652,0.8092864884347433
IBP,44.2,1.6680700000000002,False,False,0.9009888500063512,0.33103824548244404,0.3674165839900355
ICHR,21.04,0.9312399999999996,False,False,0.08672286847425592,0.06958114786723424,0.8023390956895035
IIIN,35.57,0.9808842687799679,False,False,0.5115395391313298,1.0509712192578506,2.054525875052701
IIVI,48.35,1.3639549999999994,True,False,0.06698402386821911,0.0770000220939118,1.149528165781704
INDB,86.4,1.3324999999999982,True,False,0.7767515039007546,1.3368248321910978,1.721045695409305
INGN,252.96,9.524350000000007,True,False,0.9053081919671319,3.330366443402256,3.6787101596482277
INN,13.27,0.2257200000000002,False,False,0.7322978821534388,0.5386934323400292,0.7356206339910681
INTL,48.79,1.726814999999999,False,False,0.43532379759191886,0.5892064632569616,1.3534901296834119
INVA,15.01,0.33342500000000025,True,False,0.004175248996060921,0.004254133556191148,1.0188933786235623
IOSP,76.1,1.1782399999999995,False,False,0.07534360202700474,0.07017697027370554,0.9314257400190745
IPAR,64.33954354913834,1.4066488122962266,True,False,0.8876353102736212,1.9374767584509474,2.1827396184292214
