,Adj_Close,atr,bullish,gap,r2,rank_score,slope,shares,rounded_shares,cost,cumulative_cost,weight,cumulative_weight
ROG,150.02,3.5789949999999964,True,False,0.7284435838827161,1.4443708077912436,1.9828176673511564,5.5881609222700845,5,750.1,65103.295627480366,0.037505000000000004,3.255164781374016
OFG,16.140037014188778,0.434386181369525,True,False,0.7680638778750255,1.4361877871666484,1.869880655161257,46.041980288010905,46,742.4417026526837,65845.73733013305,0.03712208513263419,3.2922868665066503
AZZ,52.05,1.0190300000000003,True,False,0.6603228799124403,1.4329625488745115,2.1700937412081256,19.62650756111203,19,988.9499999999999,66834.68733013305,0.0494475,3.34173436650665
HQY,92.29,3.162439999999999,True,False,0.7391785036309573,1.4319077508369336,1.9371609750597247,6.324230657340537,6,553.74,67388.42733013305,0.027687,3.36942136650665
ODP,3.28,0.09745000000000006,True,False,0.5835836770053836,1.4229711148940052,2.438332617861891,205.23345305284747,205,672.4,68060.82733013305,0.03362,3.40304136650665
NP,90.85,1.475945,True,False,0.9419444245173818,1.4108180098859118,1.4977720268462376,13.55064043714366,13,1181.05,69241.87733013305,0.0590525,3.46209386650665
AJRD,33.06,0.9374850000000006,True,False,0.6708469286287592,1.3869077735338649,2.0673982608353976,21.333674672128076,21,694.26,69936.13733013305,0.034713,3.49680686650665
VVI,59.05,0.9295773322422256,True,False,0.8509430534644618,1.3847672351969564,1.6273324396493107,21.515154582952416,21,1240.05,71176.18733013305,0.062002499999999995,3.55880936650665
EIG,45.85,0.8149999999999998,True,False,0.8510814313378912,1.384761289039522,1.6270608640382291,24.5398773006135,24,1100.4,72276.58733013304,0.055020000000000006,3.61382936650665
ELY,23.5,0.4324799999999998,True,False,0.6991278240721501,1.3756406486622537,1.9676525540775605,46.244913059563466,46,1081.0,73357.58733013304,0.05405,3.66787936650665
ROCK,46.0,1.0205150000000003,True,False,0.7332782611615477,1.3558002717477742,1.8489574061559142,19.597948094834464,19,874.0,74231.58733013304,0.0437,3.71157936650665
MTRX,24.55,0.9732999999999997,True,False,0.6946031252659628,1.3383433921030465,1.9267742159821066,20.5486489263331,20,491.0,74722.58733013304,0.02455,3.73612936650665
INDB,86.00433839479393,1.3263979272113722,True,False,0.7767515039007543,1.3368248321910972,1.721045695409305,15.078431283474735,15,1290.065075921909,76012.65240605496,0.06450325379609545,3.8006326203027454
FFIN,60.05,0.8581307792844299,True,False,0.7948982055424187,1.335327299730517,1.6798720772294646,23.306470858296695,23,1381.1499999999999,77393.80240605495,0.0690575,3.8696901203027454
ONB,19.85,0.39082684777288323,True,False,0.892816011183056,1.3256384979734581,1.4847835179578333,51.17355707257443,51,1012.35,78406.15240605496,0.0506175,3.9203076203027454
HLX,9.73,0.3063500000000001,True,False,0.6477147755186987,1.3240757350865378,2.044226540958866,65.28480496164515,65,632.45,79038.60240605495,0.031622500000000005,3.9519301203027455
GBCI,43.87,0.6667449999999999,True,False,0.7963775118394837,1.3234505644250107,1.661838192000282,29.996475414138843,29,1272.23,80310.83240605495,0.0636115,4.015541620302746
PMT,20.06,0.21489999999999956,True,False,0.9265879407951855,1.3188760949029839,1.4233685080890885,93.06654257794342,93,1865.58,82176.41240605495,0.093279,4.108820620302746
SSD,73.48,1.3652499999999996,True,False,0.6707371050905293,1.315675981783469,1.961537496283126,14.649331624244647,14,1028.72,83205.13240605495,0.051436,4.160256620302746
CRVL,60.6,1.3980200000000003,True,False,0.832603162923298,1.3115285362051734,1.5752144534262305,14.305946982160481,14,848.4,84053.53240605495,0.04242,4.2026766203027455
VIAV,11.32,0.18675999999999987,True,False,0.8097315959341203,1.2976891188318427,1.6026163797335908,107.0893124866139,107,1211.24,85264.77240605495,0.060562,4.2632386203027455
NSIT,54.11,1.09397,True,False,0.7984853739075393,1.2916307274412409,1.6176009851256279,18.28203698456082,18,973.98,86238.75240605495,0.048699,4.3119376203027455
CNMD,79.62,1.8791363561988668,True,False,0.83030758514229,1.2829485690199263,1.5451485593740144,10.64318719289545,10,796.2,87034.95240605494,0.039810000000000005,4.351747620302746
CTRE,17.24529327610873,0.29920336766809685,True,False,0.8213465706210501,1.2767849248314747,1.5545020463968713,66.84416741654388,66,1138.1893562231762,88173.14176227812,0.05690946781115881,4.408657088113904
SONC,36.61,1.3655099999999998,True,False,0.5131712786939233,1.271194175349776,2.477134298289459,14.646542317522393,14,512.54,88685.68176227811,0.025626999999999997,4.4342840881139045
RUTH,30.6,0.68475,True,False,0.7901333765202969,1.2601170139811233,1.5948155734549627,29.207740051113547,29,887.4000000000001,89573.0817622781,0.04437000000000001,4.478654088113904
DNR,6.15,0.27338,True,False,0.5965492971686921,1.2531899549365393,2.100731592316607,73.15824127587972,73,448.95000000000005,90022.0317622781,0.022447500000000002,4.5011015881139045
RPT,13.25,0.25410971753484884,True,False,0.7809582013332149,1.2526431633470536,1.6039823401669904,78.7061596621435,78,1033.5,91055.5317622781,0.051675,4.552776588113905
BFS,54.07,1.444105,True,False,0.730753116693041,1.2481382513048016,1.7080163228767897,13.849408457141275,13,702.91,91758.4417622781,0.035145499999999996,4.5879220881139045
HFWA,36.35,0.5520000000000007,True,False,0.8380097021163438,1.2415917027180783,1.481595856924463,36.231884057970966,36,1308.6000000000001,93067.04176227811,0.06543,4.6533520881139045
MMSI,61.2,1.306250000000001,True,False,0.731088543013301,1.235033982575011,1.689308353109483,15.311004784688983,15,918.0,93985.04176227811,0.0459,4.699252088113904
SIGI,62.5,1.104999999999999,True,False,0.7820230098511727,1.2296654748045972,1.5724159766585586,18.09954751131223,18,1125.0,95110.04176227811,0.05625,4.7555020881139045
SAFT,90.8,1.887166928205128,True,False,0.803506309093184,1.2226077843971932,1.5215907710506917,10.59789661480655,10,908.0,96018.04176227811,0.0454,4.800902088113904
AMPH,19.38,0.40678000000000003,True,False,0.7326471851421332,1.2195058865230808,1.6645199916880828,49.16662569447858,49,949.62,96967.6617622781,0.047481,4.848383088113905
ITRI,65.6,1.0685499999999997,True,False,0.8116040448901585,1.214268625119541,1.4961342698629336,18.71695288007113,18,1180.8,98148.46176227811,0.059039999999999995,4.907423088113905
SSP,16.16,0.4127798510242087,True,False,0.6683604435341037,1.2137927459862843,1.8160750800392773,48.45197736850542,48,775.6800000000001,98924.1417622781,0.038784000000000006,4.946207088113905
HI,51.95,0.7547324546715781,True,False,0.8308618115717396,1.2103926026902447,1.4567917141366113,26.49945669648326,26,1350.7,100274.8417622781,0.067535,5.013742088113905
WWW,38.46120623562484,0.7391457449527209,True,False,0.7562082449417105,1.2019783312173704,1.5894805951368867,27.058263051056716,27,1038.4525683618708,101313.29433063997,0.05192262841809354,5.065664716531999
DIN,80.62,3.0331153064395813,True,False,0.6096758863608195,1.1977639901530939,1.9645913787120506,6.593880541744711,6,483.72,101797.01433063997,0.024186000000000003,5.089850716531999
MYE,25.0,0.6773667992047716,True,False,0.5926908943087985,1.1974789419660403,2.0204105604871003,29.52610022144574,29,725.0,102522.01433063997,0.03625,5.126100716531999
NWN,68.7,1.1207400000000007,True,False,0.7756503710549784,1.1942254733602824,1.5396440431479343,17.845352178025223,17,1167.9,103689.91433063996,0.058395,5.184495716531999
MSTR,147.38,3.0945749999999945,True,False,0.7770841023874138,1.1818747833924064,1.5209097442109103,6.462923018508207,6,884.28,104574.19433063996,0.044213999999999996,5.228709716531999
GNL,20.34,0.3543971746880558,True,False,0.7700777799867532,1.181591776249552,1.534379782091463,56.43385847419414,56,1139.04,105713.23433063996,0.056951999999999996,5.285661716531999
CHCT,29.45,0.4998300000000002,True,False,0.743446354208269,1.1802280305013342,1.587509339202039,40.013604625572675,40,1178.0,106891.23433063996,0.0589,5.344561716532
BANR,64.11,0.9520299999999977,True,False,0.8233868547402443,1.172711742435625,1.4242536611852796,21.007741352688516,21,1346.31,108237.54433063995,0.0673155,5.411877216532
SNBR,36.22,1.1593550000000001,True,False,0.6336841626147577,1.1709494425266134,1.8478439443633075,17.25097144532951,17,615.74,108853.28433063996,0.030787000000000002,5.442664216532
MPAA,24.01,0.8989899999999998,True,False,0.5428698028561625,1.1699807231434038,2.155177386894366,22.247188511551858,22,528.22,109381.50433063996,0.026411,5.4690752165320005
VRA,15.1,0.6167150000000003,True,False,0.5664022946799008,1.1660181332559376,2.0586394938864196,32.42989063019383,32,483.2,109864.70433063996,0.02416,5.493235216532001
EGL,35.0,1.0626600000000004,True,False,0.689973479957364,1.162760800888593,1.685225352372158,18.820695236482027,18,630.0,110494.70433063996,0.0315,5.524735216532001
AXE,71.5,1.4583450000000007,True,False,0.7145580973855776,1.1517151133439638,1.6117865259072068,13.714176000877702,13,929.5,111424.20433063996,0.046475,5.571210216532001
HT,22.758901960784307,0.38966223311547044,True,False,0.7746392982687209,1.1513493317450616,1.4863037988367855,51.326503572321585,51,1160.7039999999997,112584.90833063996,0.05803519999999999,5.629245416532001
BCPC,114.97,2.524314999999999,True,False,0.7251311681242187,1.1401940468242546,1.5723969633986736,7.922941471250619,7,804.79,113389.69833063995,0.0402395,5.669484916532001
CTB,29.3,0.7871509670177869,True,False,0.6825838804763339,1.1396832433303719,1.6696603537356551,25.408086679703043,25,732.5,114122.19833063995,0.036625,5.706109916532001
RYAM,20.74,0.4937495584176622,True,False,0.5820687560837428,1.1384509287907667,1.9558701904057822,40.50636534054785,40,829.5999999999999,114951.79833063995,0.041479999999999996,5.747589916532001
LTC,43.4,0.732183338225332,True,False,0.7559514931697129,1.136381036170533,1.5032459707244905,27.315562859537415,27,1171.8,116123.59833063996,0.058589999999999996,5.806179916532001
ARI,18.87952380952381,0.15352547619047688,True,False,0.8982615906884938,1.126448784018443,1.2540320054818883,130.27153861543007,130,2454.3380952380953,118577.93642587806,0.12271690476190476,5.928896821293906
VRTU,54.32,1.2999149999999993,True,False,0.6943980095946565,1.111844312894671,1.6011628742191988,15.385621367550964,15,814.8,119392.73642587806,0.04074,5.969636821293905
ATU,29.50754310344828,0.49803340517241423,True,False,0.6493146541430231,1.109502081805208,1.708727925245347,40.15794882890676,40,1180.3017241379312,120573.03815001599,0.05901508620689656,6.028651907500802
NAVG,69.2,0.49744218615340685,True,False,0.6221758386354339,1.0954724904317619,1.7607120405613463,40.205677276096914,40,2768.0,123341.03815001599,0.1384,6.1670519075008015
FORR,45.65,0.9477637830687833,True,False,0.7082482418007434,1.0841686672263724,1.5307749504182877,21.10230455867558,21,958.65,124299.68815001598,0.047932499999999996,6.214984407500801
GTY,27.89,0.4795914065271374,True,False,0.7186186215478275,1.0840056961714526,1.508457565205617,41.70216506760597,41,1143.49,125443.17815001599,0.0571745,6.272158907500802
CVGW,99.2,3.0882499999999977,True,False,0.6753287734597692,1.0747085603298148,1.5913857110278118,6.476159637335065,6,595.2,126038.37815001598,0.02976,6.301918907500801
GPMT,19.2,0.21038999999999994,True,False,0.8600280772823063,1.0662574990142644,1.2397938243872737,95.06155235514998,95,1824.0,127862.37815001598,0.0912,6.393118907500801
FBP,8.93,0.21800000000000014,True,False,0.7149789678787457,1.0659780089727988,1.4909221905301968,91.74311926605499,91,812.63,128675.00815001599,0.0406315,6.433750407500801
HSTM,30.29,0.7092150000000004,True,False,0.7309016601814629,1.0635610073529145,1.4551355747213126,28.20019317132321,28,848.12,129523.12815001598,0.042406,6.476156407500801
SMTC,56.9,1.9359999999999995,True,False,0.5756515040401031,1.0433216452079963,1.812418864340034,10.330578512396697,10,569.0,130092.12815001598,0.02845,6.504606407500801
CLW,30.85,1.0107499999999998,True,False,0.5045082359373801,1.0400089803376897,2.0614311249158206,19.787286668315613,19,586.15,130678.27815001598,0.0293075,6.533913907500801
NYMT,6.069680511182108,0.06878487220447278,True,False,0.8222937575246749,1.0384881949957228,1.2629163063597262,290.76160729858105,290,1760.2073482428113,132438.4854982588,0.08801036741214056,6.621924274912941
GME,15.52,0.7980179841082996,True,False,0.5644043597895051,1.0363087610203636,1.836110481865972,25.06209183035878,25,388.0,132826.4854982588,0.0194,6.641324274912941
SR,73.6,1.0203871987105302,True,False,0.7332486276206721,1.031131224332052,1.406250466063582,19.60040269544162,19,1398.3999999999999,134224.88549825878,0.06992,6.711244274912941
RGNX,71.75,4.533594999999999,True,False,0.41221861351624733,1.0237963134131043,2.483624658964489,4.411510070926054,4,287.0,134511.88549825878,0.01435,6.725594274912941
UNT,24.94,1.125705,True,False,0.5713474708632097,1.0188195444811268,1.7831872834614322,17.76664401419555,17,423.98,134935.8654982588,0.021199000000000003,6.746793274912942
GTLS,75.07,1.8109900000000003,True,False,0.5620278710729019,1.0104692489095577,1.797898824804878,11.043683289250628,11,825.77,135761.63549825878,0.0412885,6.788081774912942
JRVR,42.63,0.8189391618911174,True,False,0.7532121282685105,1.007729077797647,1.3379087244840602,24.421838557354416,24,1023.1200000000001,136784.75549825878,0.05115600000000001,6.839237774912942
AWR,59.59,0.9159450000000003,True,False,0.7448319689701779,1.0057377566287702,1.350288116686676,21.835372211213546,21,1251.39,138036.1454982588,0.0625695,6.901807274912942
CROX,21.38,0.7220549999999998,True,False,0.5635477868670317,1.0029962820456462,1.7797892306909222,27.6987210115573,27,577.26,138613.4054982588,0.028863,6.930670274912942
EVTC,23.75,0.6282449999999999,True,False,0.7022801156328273,0.9968234678625039,1.4194100696760614,31.834714164060202,31,736.25,139349.6554982588,0.0368125,6.967482774912942
