,Adj_Close,atr,bullish,gap,r2,rank_score,slope
ALG,95.62,1.9220609301383855,True,False,0.02778853537064019,0.029232155276081133,1.0519501976691508
ALGT,129.05,3.6502638624266175,False,False,0.6708936754017447,0.37880869377982757,0.5646329778753529
ALRM,56.61,1.9063482137551282,True,False,0.6493739882135283,1.7272648455384962,2.659892260683737
AMAG,20.65,0.8954175451135142,False,False,7.702477541970953e-05,7.750167716209296e-05,1.0061915369410008
AMBC,21.32,0.4146333994321186,True,False,0.6821277488421699,0.9839925527209414,1.4425341211981932
AMED,118.55,3.2225714503119436,True,False,0.9494697903522458,5.0407056336695,5.308968947605419
AMN,51.3,1.5385364837234083,False,False,0.14641043600298453,0.12187163673087034,0.8323971983007142
AMPH,19.18,0.4299412018228356,True,False,0.7267728416734404,1.199171129198839,1.6499944142624698
AMSF,63.75,1.1548755000152935,True,False,0.6464826392582848,0.8363298236559187,1.293661689995956
AMWD,83.0,2.766089837494666,False,False,0.4633414808151982,0.28835633836447966,0.6223408658709954
ANDE,38.431574771915905,0.7953706274918443,True,False,0.8014724931450884,1.5939703316204312,1.9888022923475168
ANF,20.41,1.0872266178603258,False,False,0.19456942380213416,0.1286844802835608,0.6613807954451542
ANGO,23.51,0.5803318737148457,True,False,0.4190446198821808,0.5635835384585738,1.3449248879917175
ANIK,41.02,1.0808526021423155,True,True,0.05045912928894214,0.06376535085844535,1.2637029563730344
ANIP,52.95,1.8227734703600689,False,True,0.4341392905104984,0.23957087480266845,0.551829516561287
APEI,31.15,1.0689260035468247,False,False,0.5400392820103734,0.23228927054161216,0.4301340259487831
APOG,43.01,1.24425387872094,False,False,0.3424040531895728,0.48909898076941793,1.4284263758368163
ARCB,46.55,1.7031983258206356,True,False,0.008166454591499117,0.00840359248571546,1.0290380472406218
ARI,18.908809523809524,0.15320729156505544,True,False,0.9024534030941054,1.1353722397732608,1.2580951391845627
AROC,11.8,0.38107326933406305,False,False,0.2788935533884357,0.3547462584005338,1.2719772618998204
ARR,22.85,0.2398056356436185,True,False,0.6808938245206542,0.8105330847814547,1.1903957057505492
ASGN,79.43,1.9246532669596639,False,False,0.3087604363999561,0.4233068928352556,1.3709881284366385
ASIX,34.86,0.9680753618354576,False,False,0.5295411958825142,0.33298575630053134,0.6288193607781342
ASNA,4.22,0.23098950571275859,True,False,0.3791685575490041,0.8107454786913213,2.1382191707352733
ASRT,6.14,0.3292909893447289,False,True,0.015864511316303398,0.013756340559626715,0.8671140437518432
ASTE,52.5,1.2420868061749157,False,False,0.5439913431072074,0.24705273131465544,0.4541482772566242
ATNI,72.23204148471616,1.7819489000071507,True,False,0.8389070411856917,2.957364142153793,3.5252584576879022
ATU,29.757183908045977,0.5430849487771455,True,False,0.6603542171129578,1.1425677086626105,1.730234590850151
AVA,50.46,0.3879236959020871,False,False,0.23451758859605012,0.21657087572335637,0.9234739151970113
AVAV,107.16,4.1462539815048745,True,False,0.9225782521379676,6.245084346347262,6.76916492652521
AVD,19.9,0.5398398364757832,False,False,0.5215628265828408,0.3500435482338357,0.6711435907486739
AVP,2.44,0.12120183591517272,True,False,0.27825116313199527,0.5427756026843535,1.9506678663078025
AWR,59.77,0.9533322497735268,True,False,0.7638164560912944,1.0432034515341582,1.36577765929865
AXE,72.7,1.4817598700732897,True,False,0.7217400863364977,1.1699273778538062,1.6209815694071754
AXL,18.54,0.560831901058635,True,False,0.39193193697746964,0.5331045545966892,1.3601967696430282
AZZ,51.45,1.0257689808467243,True,False,0.6813639028731486,1.5203293976819827,2.2313031131692145
B,71.66,1.175577084738714,True,False,0.8168400889070662,1.4408880817478718,1.7639781657579798
BABY,34.45,1.0654900361128923,False,False,0.0016872457490209047,0.0017133951504984713,1.0154982766990173
BANC,19.5,0.39463055644828116,True,False,0.15385766841212412,0.16618764298104427,1.0801388367324858
BANR,65.14,1.000348662205182,True,False,0.8372659436175937,1.2027716366001948,1.4365467098821105
BCC,38.15,1.406232377516496,False,False,0.34696186120089545,0.2756523184645026,0.7944744056606738
BCEI,29.99,1.1169625102886052,False,False,0.3681807012278332,0.22658325442308086,0.6154131752898947
BCOR,35.8,1.0724443292074608,False,False,0.38237968721709403,0.29669859251144964,0.7759266572729858
BCPC,116.06,2.384364878386377,True,False,0.7240827240294623,1.1323066065112533,1.5637807241278425
BEAT,60.65,2.1827487531078287,True,False,0.9608160194219914,3.4174956309684723,3.556867872607258
BEL,17.0,0.3867827875563902,True,True,0.5708801334804776,1.975986937457337,3.4612991792346364
BELFB,24.85,1.1929104312806111,True,False,0.8784813603620645,2.638775957134197,3.003792768063548
BFS,53.78,1.4065590453786183,True,False,0.7602414368343611,1.3254675897521904,1.7434824327274585
BGFV,5.05,0.2509278528280995,False,False,0.8722394431746818,0.18255907293984389,0.20929926337128865
BGG,20.37,0.5084793286963494,True,False,0.2308564733029657,0.31354459108719784,1.3581797668533035
BGS,29.79007971656333,0.8784916537814045,True,False,0.5126413972985726,0.7529395440620792,1.4687451072616988
BHE,24.99215481171548,0.545812472175352,False,False,0.414535387675188,0.26882312925115487,0.6484925949477516
BHLB,42.25,0.735690919331719,True,False,0.37929453130913515,0.4490527930525867,1.1839158120806037
BJRI,69.5,2.1990925750991743,True,True,0.8935832275279562,2.3210524055494846,2.597466396018349
BKE,22.7,1.028251665993793,False,False,0.18817592360431545,0.1460027486816857,0.7758843208267766
BKS,5.75,0.30849384601265806,True,False,0.016519664057437655,0.015132707853337316,0.9160421059848436
BLD,61.83,2.128753204551579,False,False,0.8177095877371807,0.32337753966481786,0.3954674673189161
BMI,54.25,1.0084052245530764,True,False,0.8981355802914951,2.0725619440738687,2.307627032659375
BNED,5.7,0.28226977288021937,False,False,0.2755092967603062,0.18291691060924434,0.6639228249650774
BOFI,35.82,0.9874552351957121,False,False,0.7665328328443319,0.44727509965954154,0.5835041638071288
BPFH,14.35,0.29334879552952764,False,False,0.8341230298363682,0.41554579798053287,0.4981828616601695
BRC,44.15,1.130358995722347,True,False,0.14589465215645292,0.1750238395120348,1.1996590479844638
BRKL,17.7,0.31883131322802505,False,False,0.13959006128768892,0.12704497899464298,0.9101291153731133
BRKS,34.22,1.3552956849809632,True,True,0.06473387087358684,0.07873384817234878,1.2162697380804137
BRS,12.11,0.4600482352277383,False,False,0.47938676993951124,0.18263559741311317,0.380977550624015
CACI,186.35,3.5699553767989785,True,False,0.8859746885857042,1.532230371247754,1.7294290581751024
CAL,34.97,1.0743893383400431,False,False,0.22981519475128,0.27998547542225094,1.2183070650540242
CALM,49.55,1.2540090002757316,True,False,0.06473603854196852,0.07227969093576009,1.1165294102588776
CAMP,22.62,0.4577746283454188,True,False,0.3413007045266673,0.42403636151225066,1.242412792848832
CASH,83.3,2.2789538562975418,False,True,0.9279797619300781,0.3575706122526922,0.38532156294981207
CATM,31.94,1.2689999405479495,True,True,0.4984939109919049,1.2634139819138857,2.5344622151952474
CATO,20.29,0.7938609503641734,False,False,0.002240618805430583,0.0021387419229037534,0.9545318095697889
CBB,14.95,0.6779181801313129,True,False,0.0548654398964995,0.04290146532020026,0.7819396946626402
CBL,4.151885441527447,0.17835720015372128,False,False,0.2243602046777725,0.1354741299883276,0.6038242396101233
CBM,61.2,1.8020953132823911,True,False,0.8674456062942651,3.0049379823078035,3.4641226614138074
CBU,63.21,0.9391388474496573,True,False,0.7490836864576315,1.0106448455118813,1.3491748168901605
CCMP,104.26,2.742829946745893,False,False,0.03321993703588422,0.030793955197796753,0.9269721120944053
CCOI,54.8,1.1529154566278703,True,False,0.3049826403195507,0.3694530183138817,1.2113903202057046
CCRN,8.72,0.3501185431268093,False,True,0.6871057502880956,0.25187909268628506,0.366579806064314
CDR,4.47,0.13956968518946175,False,False,0.07813344253916144,0.09001576468402833,1.1520772892978743
CECO,14.68,0.39962244265823355,False,False,0.0005090769608749879,0.000500367879036818,0.982892406242072
CEIX,41.68,1.7193944507975878,False,False,9.062194046283167e-07,9.058058945430798e-07,0.9995436976044377
CENT,39.24,0.8262834697328454,False,False,0.2629648929221218,0.21317937957506922,0.8106761978991744
CENTA,35.99,0.7983901211919168,False,False,0.3383115495674095,0.25993954445157136,0.768343690258135
CENX,13.25,0.659480874899286,False,False,0.8513937881714134,0.23568795251092653,0.2768260184480872
CEVA,29.1,0.9647532216330663,False,False,0.6864725840026271,0.41756014004419634,0.6082692153698571
CHCO,78.06,1.175222895019522,True,False,0.5641157821127409,0.719420991493614,1.2753073292848147
CHCT,29.96,0.5003399782455966,True,False,0.7708639605002987,1.2572306847798762,1.6309371681663785
CHS,8.35,0.3253054957440511,False,False,0.003073744862941652,0.0029586752299825604,0.9625637006029943
CHSP,32.80886138613861,0.4846021336482996,True,False,0.5528987958950224,0.6646594386671056,1.2021358042409318
CHUY,27.3,0.90499605064018,False,False,0.13003975280045488,0.10431937224663203,0.8022114007453506
CIR,47.5,1.2436460925118673,True,False,0.009834247888238057,0.009039848167261362,0.9192211005859624
CJ,22.16,0.8815532224257694,False,False,0.6353676534658703,0.2903382692341657,0.4569610486942449
CKH,49.26,1.1476363235947094,False,False,0.3988443972746908,0.3056449600836522,0.7663263221750848
CLD,2.41,0.11734124952229277,False,False,0.7457238240294409,0.1552491590283446,0.20818586455971322
CLDT,20.719894281595387,0.312284065188671,True,False,0.4537129448489996,0.5553574224456693,1.2240281630723542
CLW,31.75,1.1294584960563192,True,False,0.4619397227112526,0.9130521814026534,1.9765613055393816
CMO,7.989316770186335,0.105324778310078,False,False,0.7336054342718402,0.5279943735951043,0.7197252759164459
CMTL,33.32,0.7852341185091388,True,False,0.5993307904119947,0.8500842637574356,1.4183891055773505
CNMD,77.91,1.8313672379836228,True,False,0.8348002172571635,1.2974818707172093,1.5542423730796837
CNSL,13.36,0.36075056199999783,True,False,0.1896837924321857,0.24508200271875155,1.2920555814296648
COHU,21.75,0.780242528659961,False,False,6.4259337468897115e-06,6.417030523540808e-06,0.9986144856608251
COKE,181.22,4.6447130003455905,True,False,0.889684216326964,2.9266966297427572,3.2895903692947828
COLB,40.46,0.6774754954762796,False,False,0.2817558568316576,0.25258173600688155,0.8964560270269488
CORE,34.1,1.130827994752394,True,False,0.9191003170695665,7.667161506547687,8.342029008317011
CORT,14.35,0.6159123195880729,False,False,0.5794949154625432,0.21747245713602392,0.375279318822739
CPF,27.67,0.407629369555925,False,False,0.634327845015326,0.5216194214085472,0.822318341386928
CPS,122.56,3.4666022678903934,False,False,0.012632154042539145,0.013194280610930188,1.0444996606673782
CPSI,27.45,0.6642140459446334,False,True,0.6069903273347038,0.2824558264616272,0.46533826610037016
CRAY,22.1,0.7763695902328485,False,False,0.7386027893716429,0.3513643944875924,0.4757149574083131
CROX,21.52,0.704146668126936,True,False,0.5635749078836063,1.003100328629329,1.7798882004812335
CRR,8.09,0.39878593475899127,False,False,0.47389246930449525,0.2591063858076537,0.546761982075658
CRVL,58.8,1.4163764048361718,True,False,0.8318200856676436,1.3089087998116289,1.5735479611087528
CRY,34.6,0.8910939366833881,True,False,0.9220487092697992,2.109477650789258,2.287815849186344
CRZO,25.62,0.955650824467509,False,False,0.23972643539375427,0.1645457903117547,0.6863898428284965
CSGS,41.87,0.8255634459583401,True,False,0.35838645113475887,0.27088415526374504,0.7558437390868005
CTB,30.05,0.8219206080537497,True,False,0.6887848848789425,1.1557977741226444,1.6780242997431365
CTRE,17.719662374821173,0.30993564464645107,True,False,0.8402976122632264,1.3327115946071342,1.5859995020307842
CTRL,34.48,1.2129017695616966,True,False,0.7640364904304683,2.8167230648952204,3.6866342120757105
CTS,36.40716803760282,0.7996630920784988,True,False,0.3942765719031964,0.5277528897923865,1.3385347428707013
CUB,72.05,1.6579322317824208,True,False,0.3590868047005882,0.47283593439786625,1.3167733489737217
CUBI,24.42,0.5040475674826003,False,False,0.8422079857850919,0.36367260066286816,0.4318085399342999
CUTR,30.05,1.4452601325685877,False,True,0.6720122729521565,0.23763932793045955,0.35362349393785275
CVBF,23.56,0.35979280396077024,True,False,0.2898374754759162,0.33081249796375073,1.1413724102466498
CVCO,247.85,7.11592876509709,True,False,0.7612293521149839,1.6990359492518707,2.231963263806505
CVGW,100.6,2.7924528707658753,True,False,0.6570056145358465,1.0381792512886072,1.5801680051426163
CWT,41.45,0.7173124624241172,True,False,0.5532504384684414,0.6545316801118163,1.1830658136010719
CYH,3.41,0.2034042224405037,False,False,0.3435455918730722,0.14385732462319767,0.4187430373909376
CYTK,8.5,0.4421677364709165,True,False,0.37310545363113434,0.20822520630246516,0.5580867400247764
DAKT,8.02,0.21424586434726497,False,False,0.4234011352465719,0.2837028741214537,0.6700569519168541
DAR,19.01,0.3635431182647993,False,False,0.12448860844347953,0.13953289240209538,1.1208486796239374
DBD,5.0,0.4408423307812946,False,True,0.7526233905364448,0.016318868956980013,0.02168264920035035
DCOM,17.95,0.33394232892665476,False,False,0.6583444025908542,0.4249887828930356,0.6455417274310089
DDD,18.85,0.9097113644326053,True,True,0.6676888808983112,2.7197010938299306,4.073305953771214
DEA,19.72,0.32689584856116455,True,False,0.048367294815802375,0.05012086273795336,1.0362552408363774
DF,7.6,0.21736191617191936,False,False,0.6184631467308197,0.23360269201858597,0.37771481332946644
DFIN,20.6,0.4678631715655731,True,False,0.7471485277118669,1.6461596359277086,2.2032562132847295
DGII,13.25,0.34469185582310097,True,False,0.2065549853755987,0.25716140205931753,1.2450021556811923
DIN,81.1,2.90471415798869,True,False,0.6046928636865223,1.1827685749121073,1.9559823605347924
DIOD,34.24,0.9241401854795122,False,False,0.03573726302348179,0.038951944504156205,1.0899532087435502
DNR,5.59,0.24969852142790389,True,False,0.5970657604753399,1.2312074751040156,2.062096935727513
DORM,79.5,2.067621929218924,True,False,0.9187076484311338,1.7830850346615474,1.940862294666318
DPLO,20.44,0.7202078812536247,False,False,0.6451077386317136,0.2313099067528385,0.3585601177928069
DRH,11.704095359727544,0.19121488339017673,False,False,0.3917402933833215,0.3379245522891366,0.8626239322245932
DSPG,11.8,0.29894496739695203,False,False,0.06126160603013009,0.05600872812908253,0.9142549756455283
DSW,32.0,0.9099279612873975,True,True,0.7962037925760823,1.708749026908166,2.146120180336725
DXPE,41.12,1.4491966134249683,False,False,0.5206669625419427,0.8369739719901856,1.6075035141542375
EBIX,80.4,1.8786126723393513,True,False,0.23094244685287513,0.26829477493522447,1.161738686808602
EBS,65.96,1.850436992458246,True,False,0.7962995819620982,1.502967142157285,1.8874393208319207
ECHO,35.6,1.0607113185408437,True,False,0.8448918309886261,1.7196069698059284,2.035298373986856
ECOL,76.55,1.7246797770604219,True,False,0.9639954311257148,2.0238331768839872,2.099421959418041
ECPG,38.2,0.9525285714755614,False,False,0.09893018187833658,0.08619506859414582,0.8712717085686521
EE,58.95,0.999394735261725,False,False,0.6663141412822804,0.9374659816065058,1.406942947064594
EFII,34.7,0.843932741605712,True,False,0.042860226372085086,0.04104399925210885,0.9576244160679669
EGHT,21.2,0.6701563058362888,True,True,0.4356442002248321,0.672565494297406,1.5438412675993411
EGL,35.27,1.0070121695298786,True,False,0.6983030850310802,1.186026994436165,1.6984415791079845
EGOV,14.55,0.5559376622633979,False,False,0.14621606690737332,0.16808183732695106,1.1495442387561248
EGP,96.46430215214147,1.3798126876974108,True,False,0.5758086086959147,0.6897056945051313,1.1978037217386686
EGRX,67.39,2.8352493218419816,False,False,0.02814624087635686,0.0320153316156327,1.1374638537441748
EHTH,27.62,1.2287915938765959,True,False,0.8180363363133925,2.362273975601301,2.887737219898147
EIG,46.8,0.8031344503085286,True,False,0.8494720152308717,1.3802022503455145,1.6247765972259833
ELY,22.71,0.44384159582931415,True,False,0.6987738788680943,1.3740055204025865,1.9663092195550629
ENDP,16.12,0.6386072071663236,True,False,0.933737145876204,21.096753449731647,22.593889022091748
ENSG,36.22652816620056,0.9312440687991483,False,False,0.05321980940126558,0.05707688501004754,1.0724744348424937
ENTA,92.41,3.9182671185709035,False,False,0.3306539644605645,0.17153385610624136,0.5187715090187566
ENVA,30.9,1.1193523900274795,False,False,0.1423231036781355,0.11337404121437253,0.7965961835034778
EPAY,70.59,1.8098238899182977,True,False,0.9577799627747198,3.147959864495111,3.286725539105421
ERA,12.64,0.471171842908319,False,False,0.18274618598929482,0.14711042577661437,0.8049986103963451
ESE,67.8,1.0564042228615491,True,False,0.8982847461083034,1.712650897992757,1.9065790724072564
ESIO,17.8,0.7468933184886014,False,True,0.05719686696900528,0.07482519175357152,1.3082043775949992
ESND,12.89,0.40655565021632756,False,False,0.054528482054466365,0.06400283901541667,1.1737506089292333
ETH,21.7,0.5531715714626777,False,False,0.599230984509157,0.4305124030091339,0.7184414927438638
EVTC,23.35,0.6027110700213579,True,False,0.7168285718906187,1.0255214131804755,1.4306369101271825
EXLS,66.18,1.0860091449173912,True,False,0.690245131747588,0.9957277178721047,1.442571156352939
EXPO,52.65,1.2312484643641846,True,False,0.5992690419538365,0.7759849586608726,1.2948857763966541
EXPR,10.91,0.45178862596425684,True,False,0.5049517596134692,0.7780710831864873,1.540882011743232
EXTN,25.14,0.7639139476715492,False,False,0.17479036232165457,0.14596812604279802,0.8351039731480333
EXTR,5.92,0.2883500755257432,False,True,0.7601620773124043,0.17443105559952685,0.2294656110920945
EZPW,10.9,0.32760126255240546,False,False,0.86075397977754,0.47075042320263105,0.5469047303438498
FARO,65.6,1.5681458995655382,True,False,0.7293324353459802,1.5820755987830226,2.1692105302193485
FBP,9.17,0.20328428979812757,True,False,0.7063986697953437,1.046180800857127,1.4810061875685923
FCF,16.45,0.250103139287302,True,False,0.48506353826648674,0.6079842892997641,1.2534116488585596
FCFS,83.0,1.614281950779906,False,False,0.7061016388984731,0.41734148270184696,0.5910501544124789
FCN,73.12,1.6495709483032024,True,False,0.7157647719702411,1.6145513218936074,2.2557010139648708
FCPT,25.413763440860208,0.38874152058951655,True,False,0.8567068198673817,1.5838731413728062,1.8487924977858703
FELE,47.5,1.1637301794242163,True,False,0.5134440743933151,0.6344490276921042,1.2356730933973061
FF,17.28,0.6111794121077169,True,False,0.44479850384454755,0.685651299581762,1.5414874233061493
FFBC,30.4,0.5883079610808681,False,False,0.3509147550977453,0.3064232904169364,0.8732128984761098
FFIN,61.0,0.9138099326171863,True,False,0.7941318969401262,1.3332498035752625,1.678877033793019
FIX,54.45,1.0902049087588783,True,False,0.7903151799784689,1.6653538144854216,2.1072021095821443
FLOW,53.82,1.214786838472288,True,False,0.5635824457345184,0.8058958147639925,1.4299519455643557
FMBI,27.34610105580694,0.41822586780516247,True,False,0.39988539577383375,0.451942351767132,1.130179687839214
FN,45.52,1.1677192211629057,True,False,0.8382369789055704,2.0154500791126777,2.4043917529671806
FNSR,18.47,0.7074840181929505,True,False,0.556770795752604,0.8536804130870039,1.5332708173622112
FORM,13.2,0.50598398407842,False,False,0.0031301294138808,0.0032027339950063075,1.0231953927539024
FORR,45.25,1.0625772785829377,True,False,0.7252902102116274,1.120692734334021,1.5451645679968875
FOSL,22.92,1.4802735837369014,False,False,0.002156063541383868,0.0020438050547851375,0.9479335908037861
FOXF,71.85,1.9471946043426265,True,False,0.9507810194365892,6.427001232239304,6.759707125882462
FRAN,3.86,0.3894595664704638,False,True,0.06972540161884755,0.04152208409105446,0.5955087117035778
FRGI,26.3,0.9412592781588913,False,False,0.37228144791356166,0.5529959082992946,1.4854242976611938
FSB,41.2,0.648966204706947,True,False,0.5789411524710069,0.7547408293279463,1.3036572475572004
FSP,8.06,0.189828315139339,False,False,0.21410580242777622,0.2603050488166485,1.2157776476163302
FSS,26.76,0.5194814861451654,True,False,0.5630939643415915,0.8006699919794962,1.4219118702785156
FTD,2.75,0.2561778377618511,False,False,0.8352390723877388,0.10398932709999177,0.12450246945789115
FTK,2.57,0.15463477070609943,False,True,0.7402675635800957,0.16023373833551502,0.21645381510516232
FTR,6.47,0.3062957359990196,False,False,0.42089658816531494,0.125925140744719,0.29918308745059147
FUL,58.31,0.9538549310789385,True,False,0.7369541566135307,0.9929558575182853,1.3473780541263785
FWRD,69.36,1.3075873830814595,True,False,0.6824230540821874,0.9864111626946132,1.4454540431979823
GBCI,44.31,0.70063144409545,True,False,0.8054409913437939,1.3460440296232064,1.671188881729837
GBX,60.3,1.270658213916902,True,False,0.7868600972386928,1.5291028232281385,1.9432969451547721
GCI,10.35,0.24770967759169232,True,False,0.3317976946517316,0.2779635750896109,0.8377501699683984
GCO,47.05,1.8974338894863851,True,False,0.2329835107074921,0.31993337636912944,1.3732018004089646
GDOT,87.25,2.177209948456645,True,False,0.8738652699448881,1.5670327924792729,1.7932201294349421
GEOS,13.48,0.4656802786813118,True,False,0.19126965690106157,0.26484571144691044,1.384671859289776
GES,22.63,0.8723778999115932,True,False,0.0022640235688439203,0.002313579158698077,1.02188828355681
GFF,17.05,0.5215924893378228,False,False,0.49569944667546006,0.2538151524884939,0.512034367177072
GHL,27.75,0.7727189078209802,False,False,0.026317324390680352,0.029381056118529546,1.1164150155376031
GIFI,9.45,0.3916028120205539,False,False,0.27253330274451715,0.21390419430453422,0.7848735994846691
GIII,47.5,1.6387274442149617,True,True,0.16202419876039253,0.20382424097538185,1.2579864152070568
GLT,19.92,0.5441600824226984,True,False,0.021377000042942296,0.023668458559959086,1.1071927076958268
GME,16.52,0.61904294803022,True,False,0.5717035871044305,1.0575977501190903,1.8499057448207052
GNBC,23.4,0.5369479257988472,True,False,0.19838089367369238,0.236514417597775,1.19222377325715
GNL,20.7,0.37775367664820325,True,False,0.7984066312941084,1.2516961710656218,1.5677427040364043
GOV,11.7,0.5692746665596486,False,True,0.19675541225524262,0.2997755868635073,1.5235951246648347
GPI,70.9,2.1334494848133407,False,False,0.20113597456092214,0.2581966024439027,1.2836918060408804
GPMT,19.32,0.21794282119712616,True,False,0.8588238458090806,1.07006566006133,1.2459664054311894
GPRE,17.4,0.5799830233851727,False,False,0.44054929995990877,0.24183318297317327,0.5489355742823352
GTLS,74.13,1.8677034480015915,True,False,0.5747500382582587,1.0470775198374307,1.8217963464787732
GTY,28.44,0.443100615494396,True,False,0.7405070512591312,1.1442985529328846,1.5452905559604884
GWB,43.68,0.7599525320222715,True,False,0.011975174837927538,0.011661546591340484,0.9738101321415586
HA,40.15,1.0907729002182054,True,False,0.3250448346317325,0.4332615710737045,1.3329286452577498
HAFC,25.7,0.5486216012784157,False,False,0.6794743163887734,0.40003432498597313,0.5887409065173352
HAYN,35.47,1.1602281529037008,False,False,0.409684181905574,0.28798972798364325,0.7029554488633406
HCI,42.85,0.9603024237692924,True,False,0.20174615701055398,0.18240517203571202,0.9041320773518864
HF,44.12,1.057451129587524,True,False,0.7795455223422406,2.3133708459764644,2.967589165319886
HFWA,37.0,0.6044373026233629,True,False,0.8460738984619322,1.265592926762423,1.4958420642252759
HI,52.15,0.8192552558803016,True,False,0.8281048421106393,1.2044623258420943,1.4544804771002313
HIBB,19.9,1.141096841495611,False,True,0.4144143879343969,0.2175214541109429,0.5248887597632764
HLIT,5.4,0.18906963450594425,True,False,0.8553805410421688,2.380854743967887,2.783386609504968
HLX,9.74,0.30297276007153634,True,False,0.6358512176484516,1.2838838731991713,2.0191576858928073
HMN,46.6,0.7506500281573075,True,False,0.29759639373684466,0.3333177319955862,1.1200328330938338
HMST,28.55,0.6347727626232221,True,False,0.20386185519041766,0.23259267656842908,1.1409327966292435
HMSY,31.99,0.7290849691534544,True,False,0.8793929333090799,3.953505384860008,4.49572112205099
HOPE,16.78,0.29313652998865425,False,False,0.6076091648569432,0.48345365454763045,0.7956655075495048
HPR,5.18,0.2634378871986851,False,False,0.593257597901846,0.2434337660295795,0.41033400480756327
HQY,92.46,2.878046507216985,True,False,0.7417420154370447,1.444442286623389,1.9473647933672784
HSC,28.55,0.7584692022078329,True,False,0.41163679658315067,0.6794993867165711,1.6507255725359142
HSII,35.45,1.2377727228493371,False,False,0.12414312992370567,0.1642868955870882,1.3233667919284262
HSKA,111.03,3.561400585599354,True,False,0.0037761755130374386,0.0038526273785610366,1.020245845369116
HSTM,30.2,0.6980183897657561,True,False,0.7386911523546821,1.0796582437606963,1.4615827471591254
HT,22.59097603485839,0.3725545768583328,True,False,0.775485343773809,1.1676255720469833,1.5056707150194093
HTLD,19.98,0.5030434383889866,True,False,0.6084318753063855,0.8277982242745775,1.3605438141414379
HUBG,47.25,1.308872628338469,False,False,0.0007189003796292948,0.0007115866433258002,0.989826495421708
HVT,21.95,0.4913402029218389,True,False,0.3996145162262359,0.5080702624020755,1.2714009170638811
HWKN,41.9,1.1217080153018035,True,False,0.8097481952687983,1.670964450971311,2.063560574428486
HZO,21.75,0.830129796698689,True,False,0.07847981891541989,0.06221859951747614,0.7927974398683442
IBP,45.1,1.8222125974590138,False,False,0.8864077333875793,0.33410893610666226,0.3769246629085693
ICHR,21.31,0.9898249412712016,False,False,0.09805587130672933,0.0771514592151553,0.7868112147391687
IIIN,36.19,1.1204415313328542,True,False,0.5464058155295628,1.1608047099776753,2.1244369605631896
IIVI,48.05,1.462526311924723,True,False,0.05706396141500269,0.06484118129749777,1.1362895195083735
INDB,87.49746926970356,1.4955312271798904,True,False,0.7990427312938114,1.4032321746029595,1.7561415924913595
INGN,254.7,8.904684099401086,True,False,0.9024595981466428,3.3014730422093757,3.6583056449169833
INN,13.35,0.2309967133327239,False,False,0.7209667860583941,0.5329090446966214,0.7391589390824709
INTL,48.47,1.6593704749816058,False,False,0.5281523653918538,0.743675053695039,1.4080691528159335
